Year,Month,County,Registration type,Engine type,Car registration count
2016,June,Tipperary,Used Imports,Non electric,192
2016,July,Tipperary,Used Imports,Non electric,193
2016,August,Tipperary,Used Imports,Non electric,221
2016,September,Tipperary,Used Imports,Non electric,220
2016,October,Tipperary,Used Imports,Non electric,232
2016,November,Tipperary,Used Imports,Non electric,251
2016,December,Tipperary,Used Imports,Non electric,191
2016,January,Tipperary,New Irish Registrations,Electric,1
2016,February,Tipperary,New Irish Registrations,Electric,4
2016,March,Tipperary,New Irish Registrations,Electric,7
2016,November,Tipperary,New Irish Registrations,Electric,1
2016,September,Tipperary,Used Imports,Electric,1
2016,October,Tipperary,Used Imports,Electric,1
2016,January,Tipperary,New Irish Registrations,Hybrid,12
2016,February,Tipperary,New Irish Registrations,Hybrid,8
2016,March,Tipperary,New Irish Registrations,Hybrid,2
2016,April,Tipperary,New Irish Registrations,Hybrid,3
2016,May,Tipperary,New Irish Registrations,Hybrid,1
2016,June,Tipperary,New Irish Registrations,Hybrid,2
2016,July,Tipperary,New Irish Registrations,Hybrid,15
2016,August,Tipperary,New Irish Registrations,Hybrid,4
2016,October,Tipperary,New Irish Registrations,Hybrid,1
2016,November,Tipperary,New Irish Registrations,Hybrid,3
2016,December,Tipperary,New Irish Registrations,Hybrid,3
2016,January,Tipperary,Used Imports,Hybrid,2
2016,March,Tipperary,Used Imports,Hybrid,1
2016,May,Tipperary,Used Imports,Hybrid,4
2016,July,Tipperary,Used Imports,Hybrid,1
2016,August,Tipperary,Used Imports,Hybrid,1
2016,September,Tipperary,Used Imports,Hybrid,1
2016,December,Tipperary,Used Imports,Hybrid,2
2016,January,Waterford,New Irish Registrations,Non electric,"1,002"
2016,February,Waterford,New Irish Registrations,Non electric,528
2016,March,Waterford,New Irish Registrations,Non electric,613
2016,April,Waterford,New Irish Registrations,Non electric,290
2016,May,Waterford,New Irish Registrations,Non electric,113
2016,June,Waterford,New Irish Registrations,Non electric,31
2016,July,Waterford,New Irish Registrations,Non electric,756
2016,August,Waterford,New Irish Registrations,Non electric,149
2016,September,Waterford,New Irish Registrations,Non electric,98
2016,October,Waterford,New Irish Registrations,Non electric,40
2016,November,Waterford,New Irish Registrations,Non electric,11
2016,December,Waterford,New Irish Registrations,Non electric,4
2016,January,Waterford,New Imports,Non electric,1
2016,March,Waterford,New Imports,Non electric,1
2016,April,Waterford,New Imports,Non electric,1
2016,July,Waterford,New Imports,Non electric,2
2016,January,Waterford,Used Imports,Non electric,75
2016,February,Waterford,Used Imports,Non electric,107
2016,March,Waterford,Used Imports,Non electric,114
2016,April,Waterford,Used Imports,Non electric,77
2016,May,Waterford,Used Imports,Non electric,110
2016,June,Waterford,Used Imports,Non electric,90
2016,July,Waterford,Used Imports,Non electric,90
2016,August,Waterford,Used Imports,Non electric,134
2016,September,Waterford,Used Imports,Non electric,139
2016,October,Waterford,Used Imports,Non electric,171
2016,November,Waterford,Used Imports,Non electric,145
2016,December,Waterford,Used Imports,Non electric,107
2016,January,Waterford,New Irish Registrations,Electric,2
2016,February,Waterford,New Irish Registrations,Electric,2
2016,March,Waterford,New Irish Registrations,Electric,1
2016,July,Waterford,New Irish Registrations,Electric,3
2016,September,Waterford,New Irish Registrations,Electric,1
2016,July,Waterford,Used Imports,Electric,2
2016,September,Waterford,Used Imports,Electric,1
2016,October,Waterford,Used Imports,Electric,2
2016,November,Waterford,Used Imports,Electric,1
2016,December,Waterford,Used Imports,Electric,1
2016,January,Waterford,New Irish Registrations,Hybrid,11
2016,February,Waterford,New Irish Registrations,Hybrid,4
2016,March,Waterford,New Irish Registrations,Hybrid,6
2016,June,Waterford,New Irish Registrations,Hybrid,1
2016,July,Waterford,New Irish Registrations,Hybrid,10
2016,August,Waterford,New Irish Registrations,Hybrid,6
2016,October,Waterford,New Irish Registrations,Hybrid,1
2016,November,Waterford,New Irish Registrations,Hybrid,2
2016,February,Waterford,Used Imports,Hybrid,2
2016,March,Waterford,Used Imports,Hybrid,3
2016,May,Waterford,Used Imports,Hybrid,1
2016,June,Waterford,Used Imports,Hybrid,1
2016,July,Waterford,Used Imports,Hybrid,3
2016,August,Waterford,Used Imports,Hybrid,2
2016,September,Waterford,Used Imports,Hybrid,2
2016,November,Waterford,Used Imports,Hybrid,2
2016,December,Waterford,Used Imports,Hybrid,2
2016,January,Cavan,New Irish Registrations,Non electric,479
2016,February,Cavan,New Irish Registrations,Non electric,252
2016,March,Cavan,New Irish Registrations,Non electric,226
2016,April,Cavan,New Irish Registrations,Non electric,74
2016,May,Cavan,New Irish Registrations,Non electric,42
2016,June,Cavan,New Irish Registrations,Non electric,10
2016,July,Cavan,New Irish Registrations,Non electric,342
2016,August,Cavan,New Irish Registrations,Non electric,67
2016,September,Cavan,New Irish Registrations,Non electric,50
2016,October,Cavan,New Irish Registrations,Non electric,19
2016,November,Cavan,New Irish Registrations,Non electric,6
2016,December,Cavan,New Irish Registrations,Non electric,3
2016,July,Cavan,New Imports,Non electric,1
2016,January,Cavan,Used Imports,Non electric,96
2016,February,Cavan,Used Imports,Non electric,117
2016,March,Cavan,Used Imports,Non electric,123
2016,April,Cavan,Used Imports,Non electric,117
2016,May,Cavan,Used Imports,Non electric,124
2016,June,Cavan,Used Imports,Non electric,142
2016,July,Cavan,Used Imports,Non electric,112
2016,August,Cavan,Used Imports,Non electric,132
2016,September,Cavan,Used Imports,Non electric,160
2016,October,Cavan,Used Imports,Non electric,172
2016,November,Cavan,Used Imports,Non electric,171
2016,December,Cavan,Used Imports,Non electric,111
2016,February,Cavan,New Irish Registrations,Electric,1
2016,March,Cavan,New Irish Registrations,Electric,1
2016,March,Cavan,Used Imports,Electric,1
2016,January,Cavan,New Irish Registrations,Hybrid,10
2016,February,Cavan,New Irish Registrations,Hybrid,4
2016,March,Cavan,New Irish Registrations,Hybrid,4
2016,April,Cavan,New Irish Registrations,Hybrid,2
2016,May,Cavan,New Irish Registrations,Hybrid,2
2016,July,Cavan,New Irish Registrations,Hybrid,6
2016,August,Cavan,New Irish Registrations,Hybrid,1
2016,September,Cavan,New Irish Registrations,Hybrid,1
2016,October,Cavan,New Irish Registrations,Hybrid,1
2016,November,Cavan,New Irish Registrations,Hybrid,2
2016,February,Cavan,Used Imports,Hybrid,1
2016,March,Cavan,Used Imports,Hybrid,1
2016,June,Cavan,Used Imports,Hybrid,1
2016,August,Cavan,Used Imports,Hybrid,2
2016,October,Cavan,Used Imports,Hybrid,1
2016,November,Cavan,Used Imports,Hybrid,2
2016,December,Cavan,Used Imports,Hybrid,1
2016,January,Donegal,New Irish Registrations,Non electric,"1,101"
2016,February,Donegal,New Irish Registrations,Non electric,519
2016,March,Donegal,New Irish Registrations,Non electric,441
2016,April,Donegal,New Irish Registrations,Non electric,230
2016,May,Donegal,New Irish Registrations,Non electric,146
2016,June,Donegal,New Irish Registrations,Non electric,21
2016,July,Donegal,New Irish Registrations,Non electric,678
2016,August,Donegal,New Irish Registrations,Non electric,179
2016,September,Donegal,New Irish Registrations,Non electric,79
2016,October,Donegal,New Irish Registrations,Non electric,42
2016,November,Donegal,New Irish Registrations,Non electric,20
2016,December,Donegal,New Irish Registrations,Non electric,5
2016,January,Donegal,New Imports,Non electric,1
2016,May,Donegal,New Imports,Non electric,1
2016,June,Donegal,New Imports,Non electric,1
2016,July,Donegal,New Imports,Non electric,1
2016,August,Donegal,New Imports,Non electric,1
2016,October,Donegal,New Imports,Non electric,1
2016,January,Donegal,Used Imports,Non electric,363
2016,February,Donegal,Used Imports,Non electric,361
2016,March,Donegal,Used Imports,Non electric,370
2016,April,Donegal,Used Imports,Non electric,442
2016,May,Donegal,Used Imports,Non electric,470
2016,June,Donegal,Used Imports,Non electric,421
2016,July,Donegal,Used Imports,Non electric,413
2016,August,Donegal,Used Imports,Non electric,390
2016,September,Donegal,Used Imports,Non electric,454
2016,October,Donegal,Used Imports,Non electric,425
2016,November,Donegal,Used Imports,Non electric,513
2016,December,Donegal,Used Imports,Non electric,339
2016,March,Donegal,New Irish Registrations,Electric,1
2016,July,Donegal,New Irish Registrations,Electric,3
2016,August,Donegal,New Irish Registrations,Electric,1
2016,June,Donegal,Used Imports,Electric,1
2016,January,Donegal,New Irish Registrations,Hybrid,18
2016,February,Donegal,New Irish Registrations,Hybrid,8
2016,March,Donegal,New Irish Registrations,Hybrid,2
2016,April,Donegal,New Irish Registrations,Hybrid,4
2016,May,Donegal,New Irish Registrations,Hybrid,5
2016,July,Donegal,New Irish Registrations,Hybrid,8
2016,August,Donegal,New Irish Registrations,Hybrid,2
2016,October,Donegal,New Irish Registrations,Hybrid,1
2016,November,Donegal,New Irish Registrations,Hybrid,3
2016,January,Donegal,Used Imports,Hybrid,1
2016,February,Donegal,Used Imports,Hybrid,4
2016,May,Donegal,Used Imports,Hybrid,1
2016,June,Donegal,Used Imports,Hybrid,2
2016,July,Donegal,Used Imports,Hybrid,2
2016,August,Donegal,Used Imports,Hybrid,3
2016,September,Donegal,Used Imports,Hybrid,1
2016,October,Donegal,Used Imports,Hybrid,2
2016,November,Donegal,Used Imports,Hybrid,1
2016,January,Monaghan,New Irish Registrations,Non electric,392
2016,February,Monaghan,New Irish Registrations,Non electric,180
2016,March,Monaghan,New Irish Registrations,Non electric,157
2016,April,Monaghan,New Irish Registrations,Non electric,87
2016,May,Monaghan,New Irish Registrations,Non electric,55
2016,June,Monaghan,New Irish Registrations,Non electric,7
2016,July,Monaghan,New Irish Registrations,Non electric,227
2016,August,Monaghan,New Irish Registrations,Non electric,56
2016,September,Monaghan,New Irish Registrations,Non electric,38
2016,October,Monaghan,New Irish Registrations,Non electric,13
2016,November,Monaghan,New Irish Registrations,Non electric,4
2016,December,Monaghan,New Irish Registrations,Non electric,5
2016,January,Monaghan,New Imports,Non electric,1
2016,April,Monaghan,New Imports,Non electric,1
2016,January,Monaghan,Used Imports,Non electric,128
2016,February,Monaghan,Used Imports,Non electric,121
2016,March,Monaghan,Used Imports,Non electric,128
2016,April,Monaghan,Used Imports,Non electric,173
2016,May,Monaghan,Used Imports,Non electric,168
2016,June,Monaghan,Used Imports,Non electric,150
2016,July,Monaghan,Used Imports,Non electric,175
2016,August,Monaghan,Used Imports,Non electric,141
2016,September,Monaghan,Used Imports,Non electric,176
2016,October,Monaghan,Used Imports,Non electric,185
2016,November,Monaghan,Used Imports,Non electric,184
2016,December,Monaghan,Used Imports,Non electric,120
2016,January,Monaghan,New Irish Registrations,Electric,1
2016,January,Monaghan,New Irish Registrations,Hybrid,3
2016,February,Monaghan,New Irish Registrations,Hybrid,3
2016,March,Monaghan,New Irish Registrations,Hybrid,2
2016,July,Monaghan,New Irish Registrations,Hybrid,5
2016,August,Monaghan,New Irish Registrations,Hybrid,2
2016,November,Monaghan,New Irish Registrations,Hybrid,1
