Year,Statistic,Engine Capacity cc,Car Make,Emission Band,county,car_count
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Clare,23
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Donegal,52
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Galway,74
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Kerry,18
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Kildare,54
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Kilkenny,18
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Laois,15
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Leitrim,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Longford,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Louth,30
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Mayo,19
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Meath,45
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Monaghan,20
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Offaly,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Roscommon,17
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Sligo,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Westmeath,15
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Wexford,21
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Wicklow,30
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Limerick,23
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Waterford,18
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Tipperary,21
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Cork,115
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mini,All bands,Dublin,277
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Carlow,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Cavan,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Clare,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Donegal,33
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Galway,58
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Kerry,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Kildare,34
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Kilkenny,8
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Laois,8
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Leitrim,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Longford,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Louth,22
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Mayo,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Meath,24
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Monaghan,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Offaly,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Roscommon,13
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Sligo,9
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Westmeath,6
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Wexford,14
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Wicklow,24
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Limerick,14
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Waterford,13
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Tipperary,17
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Cork,43
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Mitsubishi,All bands,Dublin,156
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Carlow,50
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Cavan,96
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Clare,143
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Donegal,217
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Galway,297
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Kerry,134
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Kildare,245
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Kilkenny,44
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Laois,63
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Leitrim,40
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Longford,57
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Louth,252
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Mayo,156
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Meath,247
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Monaghan,85
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Offaly,59
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Roscommon,97
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Sligo,84
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Westmeath,107
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Wexford,136
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Wicklow,146
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Limerick,182
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Waterford,80
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Tipperary,171
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Cork,442
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Nissan,All bands,Dublin,1413
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Carlow,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Cavan,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Clare,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Donegal,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Galway,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Kerry,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Kildare,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Kilkenny,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Laois,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Leitrim,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Longford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Louth,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Mayo,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Meath,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Monaghan,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Offaly,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Roscommon,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Sligo,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Westmeath,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Wexford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Wicklow,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Limerick,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Waterford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Tipperary,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Cork,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Opel,All bands,Dublin,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Carlow,47
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Cavan,75
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Clare,103
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Donegal,212
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Galway,164
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Kerry,99
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Kildare,152
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Kilkenny,58
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Laois,51
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Leitrim,40
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Longford,31
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Louth,185
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Mayo,123
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Meath,188
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Monaghan,120
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Offaly,71
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Roscommon,79
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Sligo,91
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Westmeath,68
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Wexford,159
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Wicklow,97
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Limerick,112
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Waterford,71
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Tipperary,172
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Cork,231
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Peugeot,All bands,Dublin,615
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Carlow,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Cavan,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Clare,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Donegal,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Galway,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Kerry,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Kildare,8
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Kilkenny,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Laois,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Leitrim,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Longford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Louth,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Mayo,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Meath,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Monaghan,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Offaly,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Roscommon,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Sligo,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Westmeath,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Wexford,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Wicklow,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Limerick,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Waterford,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Tipperary,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Cork,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Porsche,All bands,Dublin,57
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Carlow,20
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Cavan,39
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Clare,53
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Donegal,118
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Galway,74
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Kerry,40
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Kildare,134
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Kilkenny,29
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Laois,32
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Leitrim,22
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Longford,26
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Louth,95
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Mayo,46
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Meath,143
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Monaghan,45
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Offaly,28
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Roscommon,32
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Sligo,36
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Westmeath,32
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Wexford,71
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Wicklow,65
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Limerick,75
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Waterford,55
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Tipperary,74
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Cork,218
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Renault,All bands,Dublin,500
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Carlow,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Cavan,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Clare,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Donegal,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Galway,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Kerry,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Kildare,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Kilkenny,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Laois,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Leitrim,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Longford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Louth,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Mayo,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Meath,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Monaghan,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Offaly,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Roscommon,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Sligo,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Westmeath,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Wexford,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Wicklow,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Limerick,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Waterford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Tipperary,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Cork,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Rover,All bands,Dublin,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Carlow,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Cavan,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Clare,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Donegal,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Galway,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Kerry,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Kildare,13
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Kilkenny,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Laois,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Leitrim,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Longford,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Louth,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Mayo,6
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Meath,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Monaghan,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Offaly,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Roscommon,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Sligo,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Westmeath,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Wexford,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Wicklow,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Limerick,11
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Waterford,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Tipperary,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Cork,18
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Saab,All bands,Dublin,51
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Carlow,13
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Cavan,40
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Clare,26
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Donegal,105
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Galway,63
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Kerry,24
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Kildare,64
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Kilkenny,26
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Laois,17
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Leitrim,22
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Longford,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Louth,77
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Mayo,23
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Meath,48
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Monaghan,100
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Offaly,21
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Roscommon,19
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Sligo,21
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Westmeath,28
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Wexford,26
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Wicklow,29
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Limerick,20
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Waterford,16
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Tipperary,25
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Cork,92
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Seat,All bands,Dublin,198
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Carlow,24
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Cavan,43
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Clare,62
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Donegal,191
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Galway,215
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Kerry,63
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Kildare,94
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Kilkenny,32
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Laois,44
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Leitrim,34
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Longford,36
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Louth,76
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Mayo,96
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Meath,115
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Monaghan,39
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Offaly,40
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Roscommon,57
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Sligo,60
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Westmeath,66
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Wexford,75
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Wicklow,56
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Limerick,67
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Waterford,56
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Tipperary,89
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Cork,249
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Skoda,All bands,Dublin,396
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Carlow,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Cavan,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Clare,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Donegal,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Galway,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Kerry,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Kildare,6
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Kilkenny,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Laois,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Leitrim,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Longford,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Louth,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Mayo,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Meath,2
